"일자(stdr_de_id)","시간(tmzon_pd_se)","행정동코드(adstrd_code_se)","집계구코드(oa_cd)","생활인구합계(tot_lvpop_co)","남자0~9세(male_f0t9_lvpop_co)","남자10~14세(male_f10t14_lvpop_co)","남자15~19세(male_f15t19_lvpop_co)","남자20~24세(male_f20t24_lvpop_co)","남자25~29세(male_f25t29_lvpop_co)","남자30~34세(male_f30t34_lvpop_co)","남자35~39세(male_f35t39_lvpop_co)","남자40~44세(male_f40t44_lvpop_co)","남자45~49세(male_f45t49_lvpop_co)","남자50~54세(male_f50t54_lvpop_co)","남자55~59세(male_f55t59_lvpop_co)","남자60~64세(male_f60t64_lvpop_co)","남자65~69세(male_f65t69_lvpop_co)","남자70~74세(male_f70t74_lvpop_co)","남자75~79세(male_f75t79_lvpop_co)","남자80세이상(male_above_80_lvpop_co)","여자0~9세(female_f0t9_lvpop_co)","여자10~14세(female_f10t14_lvpop_co)","여자15~19세(female_f15t19_lvpop_co)","여자20~24세(female_f20t24_lvpop_co)","여자25~29세(female_f25t29_lvpop_co)","여자30~34세(female_f30t34_lvpop_co)","여자35~39세(female_f35t39_lvpop_co)","여자40~44세(female_f40t44_lvpop_co)","여자45~49세(female_f45t49_lvpop_co)","여자50~54세(female_f50t54_lvpop_co)","여자55~59세(female_f55t59_lvpop_co)","여자60~64세(female_f60t64_lvpop_co)","여자65~69세(female_f65t69_lvpop_co)","여자70~74세(female_f70t74_lvpop_co)","여자75~79세(female_f75t79_lvpop_co)","여자80세이상(female_above_80_lvpop_co)","등록일자(ldadng_dt)"
"20201123","01","11440710","1108058020102",202.8405,5.755,20.2137,2.4284,12.9798,2.8844,9.3488,9.4906,18.087,17.3189,1.7005,13.0809,10.0892,14.9543,11.7462,1.8383,1.598,34.9432,3.996,4.0925,13.4139,0.4935,0,9.1007,6.6283,15.9183,12.6543,8.213,24.3596,18.8999,2.8011,16.4716,9.7866,"2021-08-17 16:06:44"
"20210926","08","11305555","1123079040104",802.1044,27.0018,4.6523,12.3321,27.6725,92.0512,40.996,23.0229,7.2776,35.0538,1.6852,16.8226,6.5576,1.3785,2.954,6.9583,5.752,2.547,8.4683,19.3674,10.179,1.9468,26.9194,7.1241,45.438,1.6835,42.9955,0.0314,7.8295,2.5413,17.5059,38.7057,24.4921,"2021-08-17 16:06:44"
"20210406","17","11710590","1116052020007",167.2525,0,1.454,6.0971,65.8604,35.9928,12.4064,40.4944,14.5627,1.4941,12.5189,6.3306,9.8875,26.7066,37.5577,2.5749,1.5012,40.3063,3.6349,6.8428,14.9368,77.3852,24.3085,8.7679,29.8891,4.6373,24.6848,13.3312,115.1989,38.7973,24.2843,1.2932,2.9942,"2021-08-17 16:06:44"
"20200425","11","11260540","1109069010001",30.869,24.5337,3.6225,22.5408,1.4892,13.6937,43.9668,4.066,19.9389,6.8955,7.1848,0.3944,7.5448,6.6553,27.5761,6.3259,0.0007,5.8183,5.8749,13.4666,35.2248,15.4024,35.1489,32.8015,2.4768,28.0287,45.6811,28.8688,44.2986,12.5762,22.1489,12.951,1.8344,"2021-08-17 16:06:44"
"20170809","08","11710620","1119071020002",689.4968,5.3477,25.2586,12.7673,40.5556,5.4453,34.4553,17.1743,23.1509,66.6534,1.3885,7.3861,16.6172,0.563,6.789,23.402,2.2437,6.0137,5.7114,8.5962,6.6147,18.0791,29.2747,20.4295,12.3304,19.7752,7.6647,33.962,11.7603,1.6284,25.635,11.1232,5.9374,"2021-08-17 16:06:44"
"20180420","21","11290630","1115052020102",200.0921,92.4303,10.8314,2.141,1.6451,19.9051,11.2014,5.9745,48.4641,0.8845,12.4547,14.8961,5.1016,2.5027,15.161,25.5727,2.4037,48.7223,8.7113,22.303,28.3256,4.4788,4.9585,28.7483,11.1204,7.3902,17.8671,7.4617,19.3873,4.4524,34.7358,3.1865,2.5336,"2021-08-17 16:06:44"
"20180703","23","11680700","1102059050001",981.5834,45.3888,21.1508,5.2322,70.1484,45.5035,25.6537,228.7101,19.1081,25.5161,13.6232,23.4459,7.0241,5.7857,11.153,2.0638,2.6964,0,15.7628,5.0085,2.6616,54.8052,5.7399,3.5221,16.1734,2.0276,10.5577,16.4437,10.3031,20.4652,2.2139,13.3059,46.0731,"2021-08-17 16:06:44"
"20180524","02","11200660","1110052020307",238.8245,16.1453,9.6543,15.2877,0.1847,30.66,30.7292,4.2213,16.5716,6.3234,14.8589,22.453,10.1101,17.8722,11.3524,12.0982,6.9322,9.2578,6.1964,21.9162,11.4094,2.2635,23.6232,22.925,7.4164,55.7183,0.26,26.4202,42.0689,51.0335,37.8273,15.9101,63.6237,"2021-08-17 16:06:44"
"20170817","22","11740540","1113064020201",1635.2666,3.2201,8.619,4.3749,15.9845,0.2012,4.927,1.1624,0.5552,3.8784,20.095,5.3344,9.8798,35.988,27.0739,63.971,0.7994,10.2105,27.0408,9.5062,1.039,13.8358,17.263,0,72.2597,3.157,7.9399,82.2985,15.7115,4.1594,1.6518,17.434,7.1715,"2021-08-17 16:06:44"
"20200718","12","11230750","1110063010401",529.6386,20.6017,18.2549,0.2298,15.6088,65.7302,8.284,12.5683,63.3178,30.0853,22.3831,5.7771,1.3608,36.6033,27.6419,0,6.5815,16.8417,2.5464,18.7851,38.0003,6.7373,3.5718,18.7791,3.8505,38.6258,1.4909,84.8768,16.5064,26.7053,23.839,14.8211,7.993,"2021-08-17 16:06:44"
"20180110","01","11230560","1107052010006",1778.9074,0,15.5303,24.5134,2.5042,15.4098,11.3305,0.6185,9.831,46.7644,4.9983,6.012,3.4079,2.3711,0.3011,3.1181,7.1372,5.2654,2.2191,17.3731,0.1525,11.8148,64.3031,6.0379,20.4836,16.6887,0,30.1587,5.7483,5.7807,6.6494,0.4378,4.1866,"2021-08-17 16:06:44"
"20200226","08","11320515","1106091010101",515.6429,0.8814,13.153,7.0204,20.1879,1.0564,2.5865,10.4874,18.7871,18.4364,10.2204,30.6355,5.1491,8.9214,4.0235,3.561,0.6996,6.4777,0.7202,6.6242,21.2089,26.9019,38.3061,17.1391,58.8069,14.7963,10.7169,7.5652,4.8859,9.9577,0.0055,4.4495,9.1796,"2021-08-17 16:06:44"
"20210510","21","11290660","1111056030005",286.5104,7.0659,15.4189,4.3579,8.0916,94.8092,10.597,20.6511,14.582,0.1995,21.0488,5.3148,1.6266,12.2572,13.5588,1.003,1.8949,1.7761,3.7888,0.3563,0.9118,31.7995,23.0518,18.4048,15.2406,7.9326,52.9847,9.6192,6.5892,12.5313,2.5991,0.289,11.758,"2021-08-17 16:06:44"
"20210915","07","11260580","1115060041801",416.3518,4.1497,23.8545,36.862,24.7356,11.7259,4.3911,12.8932,18.0285,22.9377,4.1152,10.687,5.8343,3.5214,31.0384,4.5812,24.0426,0,1.6452,0.1484,7.2172,40.9576,2.175,12.7871,6.674,24.3909,9.6554,13.8522,19.766,25.2876,5.8807,36.8332,0.2415,"2021-08-17 16:06:44"
"20200625","06","11560560","1119066010201",160.2046,3.5596,8.937,4.4661,10.149,34.0692,25.2202,45.9457,33.6366,42.0433,0.8373,62.8753,3.4749,13.3533,16.3157,5.7761,4.3118,11.1931,3.401,9.0944,14.0647,20.7917,6.6207,6.0056,4.2544,55.8284,2.1645,8.28,17.2606,7.1763,0.6518,9.8432,2.2918,"2021-08-17 16:06:44"
"20190223","17","11560660","1111078010106",913.1618,11.977,29.7245,2.9766,1.517,8.6276,10.1401,7.2602,16.2427,97.5148,49.7178,36.4806,3.4622,30.8582,8.5161,7.1079,1.482,94.6013,4.9083,0.8912,9.9196,4.4145,59.2553,4.1227,5.4417,0.5417,16.6592,29.2045,14.3287,67.7479,29.0944,17.9489,16.479,"2021-08-17 16:06:44"
"20210605","18","11740530","1113073010014",592.0321,1.723,2.2964,7.1331,1.666,1.3773,32.8867,10.5214,11.3528,0.8498,4.6112,36.2869,14.8803,2.3286,0,1.043,3.4211,14.5104,0.2044,7.4689,26.2343,0.9914,0.0889,53.6161,13.5412,38.7043,53.6293,19.472,2.7073,77.6357,17.1681,7.3854,12.9515,"2021-08-17 16:06:44"
"20171012","20","11440590","1108077030004",125.2938,43.2991,0.1469,2.0971,1.8519,94.7313,16.6669,34.4082,13.5343,1.3797,1.976,0,1.7096,0.8864,5.0224,2.5668,3.3985,4.0303,7.6965,163.0257,11.1054,13.7101,0.997,49.0604,15.3234,68.8518,36.3309,8.5541,7.0117,21.1867,8.1837,4.1422,12.2957,"2021-08-17 16:06:44"
"20190513","00","11560540","1103071040007",154.7665,0.4867,1.7101,30.5586,8.8157,0.2979,10.0293,56.2558,17.7996,60.7322,113.8514,4.9995,34.9205,4.7342,1.3379,0.3434,1.9182,20.921,15.1482,0.0125,5.9021,2.04,0.0048,47.0698,0.1855,13.686,0.0014,1.7995,17.9722,49.0056,4.1535,9.5792,10.6413,"2021-08-17 16:06:44"
"20201101","20","11380625","1117055021103",35.1562,72.0244,0.6981,17.5507,14.1331,24.7538,33.8781,22.4625,2.0542,1.0914,96,10.1839,10.4394,6.5745,22.8312,3.9181,2.8928,2.454,0.022,6.7597,11.3442,14.0596,33.734,33.8188,9.6457,24.1174,0.1988,10.0694,20.5987,7.518,0.0133,19.7106,5.8746,"2021-08-17 16:06:44"
"20210713","06","11305534","1122061020001",2057.786,32.056,5.5098,13.9872,5.2714,17.6793,21.9106,10.733,15.1849,5.8516,6.0234,49.1665,16.6053,5.3669,5.4345,6.2295,0.7406,12.8799,5.2783,5.6665,42.9245,3.8059,1.8744,3.4264,3.4689,41.0688,4.8768,7.8001,17.077,7.1459,9.2279,11.3788,15.0431,"2021-08-17 16:06:44"
"20201001","03","11380640","1121057010002",1436.8979,21.2596,6.0768,0.8027,13.5965,5.3034,0.6251,27.3878,12.7971,0,12.8572,2.6537,38.4486,1.8347,3.5615,0.3224,3.3703,13.4513,28.176,0,39.6865,76.5616,17.6427,96.7824,7.4061,0.4501,17.8329,50.2653,88.0399,1.9082,6.3093,0.5917,15.2854,"2021-08-17 16:06:44"
"20180921","09","11560540","1108059020701",192.7486,15.869,2.4057,3.8827,4.2379,0,17.2549,1.4673,15.8067,7.2789,36.0438,9.632,24.2111,142.8578,8.2151,6.315,4.6468,7.3364,10.6198,1.0753,38.4348,15.8214,20.9475,9.8127,44.5405,10.9707,0,20.7789,9.5503,14.7805,3.0323,10.7691,1.9506,"2021-08-17 16:06:44"
"20201130","17","11620605","1124063020001",521.2014,0.2622,24.6455,8.9416,13.9412,0.2697,6.1208,36.3858,28.2761,1.1845,26.0809,23.2036,10.5512,17.9069,23.945,1.053,1.7679,0,5.466,10.0581,11.1056,7.498,19.5047,6.5658,24.9895,17.1049,59.5535,0.7947,22.2059,12.9183,0.625,50.8346,1.4538,"2021-08-17 16:06:44"
"20201003","08","11710646","1112071030205",748.0783,15.2101,5.9727,26.7427,3.2677,21.225,10.1608,11.4275,13.3434,20.6643,15.1317,157.7767,5.2208,19.1633,0.0998,20.3539,0.0727,12.8448,5.8711,22.6037,9.8346,0.1757,0.1396,14.2127,9.5266,24.9111,4.0568,21.8227,8.0612,21.9077,3.6792,0.3718,20.245,"2021-08-17 16:06:44"
"20170326","05","11470560","1120052030001",947.0666,5.2271,0.5324,11.6748,10.2967,44.1506,0.3625,34.5074,11.2142,12.4558,13.6804,10.236,28.6292,12.3853,2.2443,1.5148,4.0095,16.9662,11.0011,6.1896,9.2231,12.524,22.8336,42.7612,4.7517,0,18.4815,5.298,39.1478,54.8062,145.7679,5.808,3.8313,"2021-08-17 16:06:44"
"20181205","11","11215770","1117072020004",756.9078,12.0964,5.2265,4.2953,1.5358,15.9595,57.3592,6.2607,24.3927,1.8516,17.1245,0.0735,10.4802,11.151,0.0001,0,2.5398,10.0796,6.7145,0.1,19.0264,6.2813,0.6006,46.1993,16.772,0.1088,15.6668,26.8489,10.3312,5.8969,0.3984,11.9462,17.8007,"2021-08-17 16:06:44"
"20210922","05","11380631","1119054030004",331.2177,34.4311,2.0027,23.1714,34.2349,0.3632,47.1223,17.2292,34.6413,7.7733,3.3607,9.7935,5.1654,10.3007,27.844,100.1412,6.5798,10.1444,0.3573,14.0184,53.167,20.0449,14.3218,46.5309,1.653,10.8071,0.8854,13.7776,30.0555,3.7047,27.0105,1.5404,10.2238,"2021-08-17 16:06:44"
"20210530","00","11200540","1107061010009",107.7144,0.1213,1.9155,5.094,15.1627,24.4028,6.2166,56.3576,19.3288,8.5648,2.6732,37.8207,0,5.9667,6.5321,2.0114,1.7534,21.3602,3.8635,12.3296,8.0884,16.9969,24.7708,20.3244,8.8854,22.6332,37.9869,11.986,2.199,4.2724,7.844,27.0732,7.4259,"2021-08-17 16:06:44"
"20191226","00","11350600","1112073010002",320.439,27.789,4.6196,0.4174,1.3652,24.4539,19.3263,23.3372,20.9102,27.1047,42.2963,8.1553,37.2361,9.7684,0.1831,18.4444,3.4451,54.5883,1.6306,1.7561,5.3127,19.969,0.072,25.5518,16.2729,25.91,17.8574,14.7129,16.4766,19.3702,4.0127,11.657,6.3482,"2021-08-17 16:06:44"
"20201206","11","11350625","1118061030001",130.4385,59.4046,9.8552,3.7353,18.488,22.6082,18.4895,2.0896,6.6825,157.3069,4.8846,25.4933,11.6574,0.5874,0.109,3.6884,0.2196,5.3683,14.3109,3.2469,16.4271,31.1088,12.7556,3.5827,2.6027,5.6876,7.5705,20.3811,50.1414,14.1375,0.2112,16.8574,0.6689,"2021-08-17 16:06:44"
"20200107","23","11710650","1109073010303",258.8818,21.0673,3.5511,44.5853,13.6506,211.3591,16.174,12.0205,6.2772,11.811,26.1797,4.619,2.3802,14.5983,9.5058,10.0842,0,22.5599,2.2086,9.5245,2.7392,47.7858,0.65,8.6125,18.4101,17.0453,3.8919,1.7931,37.4319,19.4302,5.9165,3.9694,5.0549,"2021-08-17 16:06:44"
"20200321","23","11350580","1112067020013",21.342,12.9476,11.7079,6.1665,13.5591,10.6477,2.1221,28.8971,6.2232,57.2021,24.9435,4.9692,4.9189,8.6786,16.7712,10.3178,4.7899,22.5843,8.278,22.4695,0.8913,8.8572,47.8678,4.1952,54.5926,24.5712,4.5987,34.5304,20.9256,1.9602,15.4569,2.3577,19.9396,"2021-08-17 16:06:44"
"20170927","20","11590550","1117072030003",194.2057,28.5358,7.124,2.301,6.3296,6.0026,3.4981,2.0892,23.4242,7.5274,11.7496,14.9084,73.2584,3.2954,3.1459,1.4464,7.4166,1.6352,11.9539,6.3079,4.9008,34.5941,25.8276,4.7253,17.4821,31.7098,11.7778,0.0882,2.2862,9.8867,1.7564,26.1121,11.4526,"2021-08-17 16:06:44"
"20210715","22","11680610","1125067010014",2556.0814,7.6816,11.3859,10.7294,22.2396,7.6053,40.211,27.2906,59.5912,2.4479,18.443,6.3343,13.6307,6.5596,0.0175,44.7155,3.0415,7.408,5.5185,2.1463,10.582,11.3905,11.0058,9.9871,7.2711,11.9893,1.8917,20.5252,21.7313,39.0403,0.8007,18.6659,64.28,"2021-08-17 16:06:44"
"20170427","19","11440610","1115060020401",437.3528,68.7918,0,0,5.897,8.8179,0.6029,10.8151,46.5557,21.114,5.5126,15.9848,16.1609,4.8227,7.4827,4.1366,0.9696,5.2612,21.7136,23.7185,20.5665,64.7349,16.6247,12.3179,23.3749,25.2275,12.6965,1.0666,18.0658,10.3321,20.9224,9.3585,2.0426,"2021-08-17 16:06:44"
"20180919","18","11590660","1116074040113",3881.1727,4.333,8.011,28.822,11.418,17.296,6.7327,13.9262,4.4739,13.1781,1.4912,14.3066,3.3365,46.1997,9.404,13.7329,0.4705,5.7424,54.8214,19.4026,24.8179,19.4052,5.7159,10.7626,8.8032,13.4178,20.7619,3.4012,11.5815,12.3637,17.5769,0.9599,5.324,"2021-08-17 16:06:44"
"20181213","11","11200580","1125074020014",308.6317,3.0677,2.9348,0.523,15.6677,12.3632,97.8437,9.5438,9.8419,18.1002,62.0987,21.6442,30.3288,1.2604,5.7223,3.555,3.4464,8.4421,7.1925,0,6.687,10.2852,1.2877,8.3672,0.4735,13.9277,13.0488,10.5924,3.6121,11.1359,0,13.1008,12.3384,"2021-08-17 16:06:44"
"20180826","11","11170640","1118051030007",109.4128,20.1547,13.8931,9.9482,19.2313,27.2079,10.5702,34.6122,5.7004,92.49,1.0394,24.5069,13.7591,15.5214,4.6025,4.4312,1.6825,21.7752,6.5782,3.72,43.4535,31.5261,19.9933,0.6744,0.7992,16.1352,55.084,0.6339,164.4539,5.1499,5.8251,16.2603,7.275,"2021-08-17 16:06:44"
"20191030","23","11620525","1123053031001",257.1229,24.9043,29.9937,2.6293,15.0958,3.2721,13.0939,1.3355,3.9317,89.6346,27.9228,1.384,15.3227,9.5194,2.2668,3.3411,3.0519,12.1959,19.1395,1.5271,12.2222,21.9464,29.6253,18.6668,7.9279,120.8371,64.8254,4.5203,13.7716,33.1561,7.8846,6.5486,8.7707,"2021-08-17 16:06:44"
"20190309","07","11500570","1107072040010",272.6578,6.2155,4.2348,13.0081,38.7933,39.3238,122.6826,17.4797,13.4664,16.3814,12.82,5.268,18.6746,4.3595,11.0819,6.9261,5.145,69.0255,30.5483,25.1679,23.5493,18.457,32.4668,0.9349,15.3023,38.8268,5.3639,2.8443,68.5395,1.0001,22.5056,77.5818,3.1539,"2021-08-17 16:06:44"
"20190914","00","11470640","1122056010105",318.9683,10.041,1.7788,21.5549,26.7678,4.2915,0.0008,37.2721,17.3252,48.0087,15.193,49.1946,20.1241,1.7467,0.3983,15.3755,2.8799,0,1.2074,0.0109,117.3872,14.5361,1.2419,2.4778,40.9129,0,10.2381,12.6377,5.688,27.1198,3.5647,19.7664,8.0314,"2021-08-17 16:06:44"
"20200302","14","11500604","1116074031001",454.8579,25.3278,0.8045,50.2833,3.5639,8.7263,25.1176,19.8926,12.2193,20.3534,21.7832,8.2088,4.6322,58.4901,6.7121,3.9105,5.8911,4.5987,6.5477,5.7583,11.2271,1.3766,2.7529,36.5557,6.8779,58.8411,24.9565,13.1393,25.0645,14.5758,45.2645,11.937,18.1963,"2021-08-17 16:06:44"
"20181220","03","11500630","1121071010101",142.4508,30.9504,0.9831,3.8391,2.4426,0,47.8247,8.7686,7.6861,39.6076,10.0525,2.2046,0.3,5.9866,2.0625,7.2002,0.262,3.9187,2.615,0.8349,83.7242,5.0309,0,4.4891,4.6423,12.6623,17.6966,0.1166,24.3723,9.8979,1.4639,3.8365,7.7699,"2021-08-17 16:06:44"
"20210723","11","11620665","1120070050501",163.0308,24.5836,4.9221,16.7984,18.9249,0.0726,2.1866,40.9085,24.6266,73.8568,33.9574,3.5424,14.7421,13.0518,16.8286,3.1872,6.7121,10.4785,0,9.8257,20.3027,7.1505,0.9575,16.7923,13.6211,0,8.5424,4.6008,17.4936,13.5331,11.1334,29.001,4.5939,"2021-08-17 16:06:44"
"20190118","21","11440710","1112055020009",48.4315,3.4058,12.0735,0.0209,14.0513,2.6427,36.0637,13.5543,8.2984,2.2198,0.7622,19.1562,8.4848,15.797,26.1048,8.76,0.0327,5.5628,0.6833,14.8831,5.2964,15.7166,39.0685,1.772,5.7587,21.6355,13.5738,7.6648,10.5219,17.8597,7.1794,1.3519,0.6596,"2021-08-17 16:06:44"
"20210416","06","11680640","1122065020013",405.2072,25.3433,2.262,6.7533,16.7881,0.2341,44.4783,0.5203,7.735,6.8197,29.1666,29.1018,21.7662,1.5188,2.6164,0.6438,0.0037,23.843,16.8631,14.0587,70.2549,7.5489,2.5524,5.8284,9.2118,14.7852,3.7934,6.2385,10.8941,11.6029,0.1043,4.5035,2.6375,"2021-08-17 16:06:44"
"20201028","10","11740620","1124058010004",616.5312,53.9689,27.2323,1.2849,22.1568,38.4525,79.0633,45.2759,0.0556,6.8427,11.9816,33.0897,1.3157,6.0764,1.9082,0,2.8605,101.8416,1.4073,28.358,4.7778,9.1385,32.3531,22.4113,5.7647,8.426,0.1623,66.6149,23.4554,6.6756,0,4.1198,5.7615,"2021-08-17 16:06:44"
"20190117","22","11320513","1108076040001",299.6073,2.4248,6.6336,10.9515,0,12.6553,34.777,2.0124,7.6016,16.8861,50.6325,26.7115,12.7083,6.9947,0.55,0.5642,2.2186,10.0422,1.0003,17.3178,20.4212,7.926,73.2878,40.1739,80.7673,5.6464,8.0587,51.7613,10.9061,13.4623,19.0606,3.8668,19.9962,"2021-08-17 16:06:44"
"20170329","17","11410555","1106073020007",277.2416,8.958,0.1426,3.5077,15.0715,0.7442,55.1371,24.038,3.2483,26.903,0,10.6865,4.5676,6.9419,0,27.313,4.5642,28.1063,5.9512,28.0705,2.8143,10.0897,37.6677,12.9688,37.1548,24.535,0.0758,38.861,41.4924,7.9245,13.4074,3.6729,11.3386,"2021-08-17 16:06:44"
"20180313","07","11350570","1112065021401",409.6785,1.292,4.1082,0.6627,4.3792,34.3195,16.0085,22.9961,13.6344,4.1744,28.6822,13.1511,10.3411,7.8584,3.7232,23.2502,2.7726,71.5537,6.4673,0.1009,15.3654,12.6252,6.4936,13.369,19.5054,4.1873,13.4734,27.3788,19.3545,7.1839,15.1986,8.8494,2.631,"2021-08-17 16:06:44"
"20210219","12","11440610","1123080040201",312.3577,60.3857,0,18.626,13.654,0.2633,16.9091,39.6127,0.036,7.7242,9.6479,11.6892,15.5788,0.1338,13.0384,5.6067,4.0155,13.5409,1.7194,0.0474,12.3975,8.7826,45.8536,26.3759,93.7807,17.5517,0,21.0953,1.018,35.4811,15.0664,3.3409,15.6082,"2021-08-17 16:06:44"
"20181127","08","11620735","1116061010004",496.4692,31.2697,0.2472,4.4759,25.8147,73.539,20.3112,11.5058,1.6528,8.7759,8.3792,18.4268,7.0931,12.075,0.1632,4.3041,4.7903,41.9663,9.9187,8.1485,6.2235,23.1767,30.9291,0.5088,11.7941,42.9863,0,14.8108,100.8477,3.1266,0.8534,21.4282,5.0129,"2021-08-17 16:06:44"
"20210623","03","11620775","1103051020007",592.6785,73.6755,25.8061,0.2418,22.087,9.1037,0.1604,3.5206,26.1442,14.8836,16.3377,2.441,3.3484,0.3192,8.6602,14.7326,0.276,13.3795,3.6663,0,0.1543,0.2478,72.772,31.0894,24.8551,13.2167,6.3575,10.2328,44.4302,10.6972,0.0001,6.8992,5.2506,"2021-08-17 16:06:44"
"20181030","06","11380590","1108072030012",117.5246,2.0824,4.6927,1.981,40.6954,3.3903,1.5549,111.306,36.6942,0.0084,37.2855,2.8927,15.4182,39.4274,3.0218,4.455,8.7672,75.5982,6.4101,8.8013,0.121,52.8366,23.9407,378.8097,59.1696,2.159,17.6644,34.7328,9.4498,34.066,7.3392,0,6.1821,"2021-08-17 16:06:44"
"20210603","16","11230730","1106088030103",96.6856,25.7642,0.3652,16.8239,1.7617,74.0105,22.0782,28.4545,23.4403,21.0862,2.2569,20.3166,6.2717,6.4747,19.9183,1.8609,0.1768,1.0584,7.4908,3.0691,15.5888,6.8091,13.7393,10.4995,57.835,24.7113,8.0008,9.9971,38.0358,7.1988,2.805,27.5227,2.7176,"2021-08-17 16:06:44"
"20170428","06","11590605","1103063021401",702.2399,0.0001,3.7204,10.0026,12.0445,99.3314,19.8751,17.3974,0.2652,8.9412,8.7913,1.6484,8.7865,0.7316,0.9491,38.4995,6.1279,38.6508,11.6662,3.3536,6.8326,2.6595,0.9499,0.2968,9.5678,2.5518,11.1084,20.946,11.2093,8.9878,4.7118,27.712,9.2692,"2021-08-17 16:06:44"
"20170320","02","11680700","1120055010101",531.1672,8.5414,1.0648,0,7.3573,0.2103,6.1216,6.0407,12.5629,18.7786,21.0063,0.0057,3.9613,18.1033,3.2014,3.357,7.4604,107.2212,1.0744,13.6048,68.345,30.429,43.8901,57.4616,14.3261,2.4568,25.3171,27.9604,43.208,4.8711,16.0479,29.4729,12.5048,"2021-08-17 16:06:44"
"20200704","01","11710646","1115065020205",548.1496,16.8469,21.937,2.8363,9.6227,16.4255,44.0656,0.0437,8.2274,86.1477,13.316,17.0623,6.9356,26.7255,5.1948,0.3333,1.8959,3.3852,0.9324,7.4058,85.537,0.0222,3.7689,8.0646,3.0858,13.2566,37.1324,131.7521,26.128,8.239,0,5.91,5.3092,"2021-08-17 16:06:44"
"20190511","16","11305575","1112051010106",64.1621,3.1013,5.4955,6.7121,8.3413,29.8968,1.121,6.8069,21.8019,114.0055,1.8062,16.1652,24.2404,7.3846,2.7213,6.8507,1.3564,0.7193,27.0896,1.6475,2.9202,7.8965,11.6297,45.6956,16.1697,7.6809,2.0379,12.8326,2.329,2.7604,0.6943,23.7762,53.9052,"2021-08-17 16:06:44"
"20170927","20","11500615","1116053020003",320.0159,50.8296,7.2203,1.1823,0.337,1.468,13.0226,0.7952,52.2913,25.8712,36.8312,3.7795,7.8415,1.4829,4.4102,27.5835,71.8849,4.9266,1.1588,7.644,18.5065,7.2956,39.3043,0,7.6758,63.1865,14.6012,66.3278,19.7116,16.3218,25.5856,9.9673,7.9163,"2021-08-17 16:06:44"
"20200827","22","11620665","1123064030006",324.332,5.1393,2.542,1.0585,10.6466,16.666,0.4711,21.734,11.8282,33.8333,9.5523,93.326,13.2318,15.3808,5.5902,6.4253,26.078,0.1996,0.246,3.6637,10.0001,7.7937,17.3455,56.6052,3.4556,9.0208,6.9771,30.2309,13.5034,6.5839,4.7464,1.0183,82.2106,"2021-08-17 16:06:44"
"20171002","16","11530530","1117068032002",1282.2526,23.0828,14.0663,9.8191,3.8079,10.5723,20.8415,8.8661,127.1842,14.407,6.9271,0.0339,2.2831,0.8485,3.1542,4.4665,6.7057,4.474,7.9956,1.2298,17.4875,29.6946,24.2143,10.5107,12.5622,18.4479,6.6117,1.6994,6.0687,18.9183,37.6874,26.7823,4.1775,"2021-08-17 16:06:44"
"20190606","16","11230705","1106086040101",82.9116,7.6412,2.248,16.4384,3.3531,11.5025,6.7853,15.2418,4.1895,20.6355,25.6884,20.0064,1.1544,7.8888,7.3371,3.8065,8.8464,45.8666,2.2651,3.4686,30.3317,33.3585,4.0153,14.0999,104.7,10.7049,25.4358,0,8.076,7.3455,116.0168,34.177,4.4589,"2021-08-17 16:06:44"
"20191227","03","11200620","1114074030101",43.9612,14.8609,1.5626,2.8846,8.4877,2.9972,18.0655,1.6326,17.8845,8.6032,12.1411,12.7431,7.1354,6.3201,0.8699,4.9406,5.2935,0.5453,0.1367,0.7438,18.6095,15.8377,130.6582,12.4937,0.3562,11.3458,5.1029,15.3512,49.4128,61.2618,5.5302,8.8731,3.519,"2021-08-17 16:06:44"
"20170314","12","11260690","1125073020015",15.6443,4.9548,275.5196,4.3447,36.6527,0.0016,21.6004,8.7915,11.4396,15.3699,17.7427,11.3792,15.0578,4.1309,43.9701,7.0645,3.9764,17.8453,1.2416,7.2721,25.5219,5.3147,15.976,19.433,16.2864,2.968,9.1288,15.7389,14.7797,17.922,51.2298,3.8848,4.1951,"2021-08-17 16:06:44"
"20211019","23","11410690","1111056060805",202.2415,14.1716,8.1867,0.9139,0,5.841,24.987,9.7366,10.1251,14.3074,15.2099,3.8023,15.1884,2.6465,3.1638,1.3281,3.1769,6.9393,4.453,16.0004,7.2851,26.8375,10.1746,3.2549,77.8626,22.2675,33.8264,26.4627,4.8137,8.2692,1.5524,11.998,18.4136,"2021-08-17 16:06:44"
"20210803","19","11410720","1120073030011",36.3378,10.3095,2.9906,8.4294,18.0868,9.5676,133.4689,31.1333,1.6385,22.2046,4.0403,11.1954,20.4131,10.2374,8.5886,3.1054,0.01,17.1791,8.4031,12.0453,13.719,16.1699,54.3578,3.2628,5.4259,78.9146,18.6072,72.3833,12.3388,2.944,8.2575,9.8688,0,"2021-08-17 16:06:44"
